행정구역명,학원/교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,휴원시작일자,휴원종료일자,개설일자,적재일시
강남구,학원,3000051274,수만휘스파르타강남역삼점학원,서울특별시 강남구 언주로 325,5층 일부(역삼동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,296,74,,Y,,6226,개원,20241021,,,20241021,20241215
서초구,교습소,3000051276,리드앤톡영어교습소,서울특별시 서초구 양재대로2길 100-11,", 109호(우면동)",입시.검정 및 보습,,,,0,9,,Y,,6767,개원,20241021,,,20241021,20241215
서초구,학원,3000051277,명성학원,서울특별시 서초구 고무래로 90-7,"408호, 511호(서초동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,234,78,,Y,N,6602,개원,20241021,,,20241021,20241215
송파구,교습소,3000051278,TQ영어교습소,서울특별시 송파구 강동대로9길 8,", 2층201호(풍납동, 극동아파트 상가)",입시.검정 및 보습,보통교과,"초등영어phonics(4.2주)(주2회, 회당120분)",보습,0,0,"초등영어phonics(4.2주)(주2회, 회당120분):184000, 초등영어(4.2주)(주2회, 회당180분):276000, 중등영어(4주)(주2회, 회당190분):310000, 고등영어(4주)(주2회, 회당210분):383000",Y,,5539,개원,20241021,,,20241021,20260607
강남구,학원,3000051279,대치다른수학학원,서울특별시 강남구 선릉로68길 8,", 4층, 5층(대치동)",입시.검정 및 보습,,,,216,72,,Y,,6205,개원,20241021,,,20241021,20241215
성동구,교습소,3000051280,뮤제올리끄미술교습소,서울특별시 성동구 독서당로 194,2층 일부(옥수동),예능(대),,,,0,6,,Y,,4734,개원,20241022,,,20241022,20241215
성동구,교습소,3000051281,유어플루트음악교습소,서울특별시 성동구 금호로 146,4층(금호동1가),예능(대),예능(중),플룻1,음악,0,7,"플룻1:200000, 플룻2:250000",Y,,4727,개원,20241022,,,20241022,20241215
은평구,학원,3000051282,해피위너스피치학원,서울특별시 은평구 통일로 877,",3층 (갈현동)",기예(대),,,,250,50,,Y,N,3329,개원,20241021,,,20241021,20241215
영등포구,학원,3000051283,여의도실용음악학원,서울특별시 영등포구 국제금융로 112,"503호, 506호 (여의도동, 상아빌딩)",예능(대),예능(중),음악,음악,0,42,,Y,,7343,개원,20241021,,,20241021,20241215
강동구,교습소,3000051284,딱풀리는수학고래힐점수학교습소,서울특별시 강동구 아리수로50길 50,", 219호, 220호(고덕동, 래미안힐스테이트 고덕 상가동)",입시.검정 및 보습,,,,0,8,,Y,,5229,개원,20241022,,,20241022,20241215
동작구,교습소,3000051285,뮤엠영어동작점영어교습소,서울특별시 동작구 동작대로39길 39,"이수 푸르지오 더프레티움 근린생활시설 102호(동작동,이수푸르지오 더 프레티움)",국제화,외국어,초등영어,실용외국어(유아/초?중?고),0,9,"초등영어:230000, 핑크:240000, 옐로우:250000, 그린:260000, 블루:270000, 레드:280000, 블랙:290000, 익스텐션:300000",Y,,6995,개원,20241022,,,20241022,20241215
동작구,교습소,3000051286,윤슬영어교습소,서울특별시 동작구 서달로14사길 2,1층 일부(흑석동),입시.검정 및 보습,,,,0,5,,Y,,6979,개원,20241022,,,20241022,20241215
서초구,교습소,3000051287,작은거인미술교습소,서울특별시 서초구 사임당로 158,5층 501-1호(서초동),예능(대),,,,0,7,,Y,,6629,개원,20241022,,,20241022,20250601
송파구,교습소,3000051289,매쓰스토리수학교습소,서울특별시 송파구 위례광장로 188,", 208호(장지동, 아이온스퀘어)",입시.검정 및 보습,보통교과,"초등A(주3회,회당65분)",보습,0,9,"초등A(주3회,회당65분):150000, 초등B(주4회,회당60분):190000, 초등C(주3회, 회당90분):210000, 초등D(주3회,회당120분):280000, 중등A(주2회,회당180분):300000, 중등B(주3회,회당180분):450000",Y,,5849,개원,20241022,,,20241022,20250126
종로구,학원,3000051290,한형민온라인원격학원,서울특별시 종로구 종로 19,", 510-1호 (종로1가, 르메이에르종로타운1)",국제화,국제,어학(성인),어학(성인),999,999,,Y,N,3157,개원,20241022,,,20241022,20260809
성북구,교습소,3000051291,유진논술교습소,서울특별시 성북구 종암로23길 17-17,2층 전체(종암동),입시.검정 및 보습,,,,0,9,,Y,,2804,개원,20241022,,,20241022,20250209
마포구,학원,3000051292,리즈수학영어학원,서울특별시 마포구 백범로31길 8,", 4층 406호,407호,408호(공덕동,공덕 SK 리더스뷰)",입시.검정 및 보습,보통교과,보습,보습,228,76,,Y,N,4147,개원,20241016,,,20241016,20260329
영등포구,학원,3000051293,국방입시커뮤니티원격학원,서울특별시 영등포구 선유로 70,609호 일부(문래동3가),입시.검정 및 보습,진학지도,진학상담지도,진학상담지도,0,999,,Y,,7294,개원,20241022,,,20241022,20241215
송파구,학원,3000051296,홍성범영어방이관학원,서울특별시 송파구 양재대로71길 1-20,"5층(방이동,경보빌딩)",입시.검정 및 보습,,,,176,88,,Y,N,5639,개원,20241023,,,20241023,20241215
동작구,학원,3000051298,책의숲리드인학원,서울특별시 동작구 서달로 158,"2층 일부(흑석동,아파트)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,860,86,,Y,N,6979,개원,20241023,,,20241023,20250720
동대문구,교습소,3000051299,뉴피아노음악교습소,서울특별시 동대문구 장한로18길 88,1층일부 (장안동),예능(대),예능(중),바이엘(초급)1,음악,0,9,"바이엘(초급)1:140000, 바이엘(초급)2:160000, 체르니100(중급)1:160000, 체르니100(중급)2:180000, 체르니30?40(고급)1:180000, 체르니30?40(고급)2:200000, 드럼(고급):80000, 콩쿠르반(고급):50000",Y,,2641,개원,20241023,,,20241023,20250608
동작구,교습소,3000051300,플레이팩토동그라미창의사고력수학교습소,서울특별시 동작구 여의대방로22길 121,"보라매자이 더 포레스트 판매시설 1427호(신대방동,보라매자이 더 포레스트)",기타(대),,,,0,3,,Y,,7056,개원,20241023,,,20241023,20241215
광진구,교습소,3000051302,기쌤수학교습소,서울특별시 광진구 자양로32길 26,2층(구의동),입시.검정 및 보습,,,,0,4,,Y,,5031,개원,20241022,,,20241022,20251214
중구,학원,3000051303,입시의기세입시컨설팅원격학원,서울특별시 중구 청계천로 100,", 9층 916호(수표동, 시그니쳐타워)",입시.검정 및 보습,진학지도,진학상담지도,진학상담지도,999,999,,Y,N,4542,개원,20241024,,,20241024,20260802
서초구,학원,3000051304,책나무반포독서논술학원,서울특별시 서초구 고무래로 10-6,4층 402호(반포동),입시.검정 및 보습,,,,488,122,,Y,,6593,개원,20241024,,,20241024,20241215
영등포구,교습소,3000051305,유니팝아르떼비미술교습소,서울특별시 영등포구 가마산로79길 37,"B204호(신길동,더샵 파크프레스티지)",예능(대),,,,0,7,,Y,,7361,개원,20241024,,,20241024,20241215
서초구,학원,3000051306,더힐즈아카데미학원,서울특별시 서초구 서래로 13,", 3층 301호(반포동)",입시.검정 및 보습,보통교과,보습,보습,240,80,,Y,,6581,개원,20241024,,,20241024,20250309
강서구,교습소,3000051307,봉봉미술교습소,서울특별시 강서구 금낭화로 145,", 125호 (방화동)",예능(대),예능(중),미술A,미술,0,7,"미술A:90000, 미술B:130000, 미술C:180000, 미술D(형제할인):80000, 미술E(형제할인):120000, 미술F(입시):150000",Y,,7510,개원,20241024,,,20241024,20250629
강남구,교습소,3000051308,생각의숲사고력수학교습소,서울특별시 강남구 헌릉로590길 63,"(세곡동,강남데시앙파크)",입시.검정 및 보습,보통교과,초등수학,보습,0,0,초등수학:180000,Y,,6366,개원,20241024,,,20241024,20250601
양천구,학원,3000051309,윌로우잉글리쉬외국어학원,서울특별시 양천구 목동서로 250,", 5층 6층(목동)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),0,0,,Y,N,8003,개원,20241024,,,20241024,20260607
양천구,학원,3000051310,러닝포레스트외국어학원,서울특별시 양천구 목동서로 250,", 3층 4층(목동)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),0,0,,Y,N,8003,개원,20241024,,,20241024,20260607
강남구,학원,3000051311,더드림아카데미(The Dream Academy)학원,서울특별시 강남구 일원로14길 25,", 304호(일원동)",입시.검정 및 보습,,,,228,76,,Y,N,6356,개원,20241025,,,20241025,20241215
마포구,교습소,3000051312,대흥일프로수학교습소,서울특별시 마포구 백범로 110,", 4층(대흥동)",입시.검정 및 보습,보통교과,초등수학A,보습,0,7,"초등수학A:90000, 초등수학B:135000, 초등수학C:202000, 중등수학A:202000, 중등수학B:303000",Y,,4149,개원,20241025,,,20241025,20241215
마포구,교습소,3000051313,나의마지막영어교습소,서울특별시 마포구 대흥로 183,", 2층 205호(대흥동,마포그랑자이 상가2동)",입시.검정 및 보습,,,,0,9,,Y,,4105,개원,20241025,,,20241025,20241215
마포구,학원,3000051314,혜윰영어학원,서울특별시 마포구 월드컵로42길 40,", 3층 301호,302호,303호,305호,306호(상암동,상암근린상가)",입시.검정 및 보습,,,,324,81,,Y,N,3905,개원,20241025,,,20241025,20241215
양천구,교습소,3000051315,문해시대엑스토론논술교습소,서울특별시 양천구 목동중앙남로 7-1,", 4층(목동, 조오빌딩)",입시.검정 및 보습,,,,0,5,,Y,,7964,개원,20241028,,,20241028,20241215
서대문구,교습소,3000051316,뉴스페이퍼아카데미문예창작논술교습소,서울특별시 서대문구 신촌로 231,5층 일부(506호)(북아현동),입시.검정 및 보습,,,,0,9,,Y,,3774,개원,20241025,,,20241025,20241215
송파구,교습소,3000051317,상승영어교습소,서울특별시 송파구 위례광장로 188,207호(장지동),입시.검정 및 보습,보통교과,"고등영어(4.2주)(주2회, 회당180분)",보습,0,0,"고등영어(4.2주)(주2회, 회당180분):340000, 중등영어(4.2주)(주2회,회180분):300000",Y,,5849,개원,20241028,,,20241028,20260802
양천구,교습소,3000051318,웰클레스영어교습소,서울특별시 양천구 남부순환로85길 12,", 3층 일부(신월동)",입시.검정 및 보습,,,,0,6,,Y,,8080,개원,20241029,,,20241029,20241215
구로구,학원,3000051319,비욘드잉글리쉬항동캠퍼스학원,서울특별시 구로구 서해안로 2104,"401호, 402호 (항동, 엠프라자)",입시.검정 및 보습,,,,0,69,,Y,,8368,개원,20241029,,,20241029,20241215
영등포구,학원,3000051320,한국화창작소330학원,서울특별시 영등포구 문래북로 31-2,"3층 (양평동1가, 한울파크빌 양평)",예능(대),,,,0,74,,Y,,7279,개원,20241029,,,20241029,20241215
강동구,학원,3000051321,콘다교육학원,서울특별시 강동구 고덕로83길 28,2층 1호(고덕동),입시.검정 및 보습,보통교과,보습,보습,142,71,,Y,,5222,개원,20241030,,,20241030,20260329
도봉구,학원,3000051322,킹스영어스튜디오학원,서울특별시 도봉구 해등로25길 41,", 301호 (쌍문동, 한양7차아파트 상가동)",입시.검정 및 보습,,,,0,0,,Y,N,1433,개원,20241030,,,20241030,20250608
강동구,학원,3000051324,브리티시기타학원,서울특별시 강동구 양재대로96길 19,", 2층(둔촌동)",예능(대),예능(중),음악,음악,430,43,,Y,,5372,개원,20241030,,,20241030,20260201
동작구,학원,3000051325,가치무용학원,서울특별시 동작구 동작대로 71,5층 일부(사당동),예능(대),,,,255,51,,Y,,7013,개원,20241030,,,20241030,20241215
송파구,교습소,3000051326,스윗재즈피아노교습소,서울특별시 송파구 오금로31길 17,", 1층 일부(방이동)",예능(대),예능(중),"(실용)재즈피아노 취미반(4주)(주2회, 회당60분)",음악,0,5,"(실용)재즈피아노 취미반(4주)(주2회, 회당60분):120000, (실용)재즈피아노 전문반(4주)(주4회, 회당60분):250000, (실용)재즈피아노 입시반(4주)(주4회, 회당90분):350000",Y,,5646,개원,20241030,,,20241030,20250126
강동구,학원,3000051327,책벌레숲독서논술(둔촌점)학원,서울특별시 강동구 양재대로 1377,"501호, 502호 (성내동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,213,71,,Y,,5376,개원,20241031,,,20241031,20260607
강남구,학원,3000051329,하이피치보컬앤피아노학원,서울특별시 강남구 학동로1길 15,(논현동) 5층,기예(대),,,,205,41,,Y,,6044,개원,20241031,,,20241031,20250209
은평구,교습소,3000051330,난음악교습소,서울특별시 은평구 연서로9길 5,",1층(역촌동)",예능(대),,,,0,0,,Y,,3416,개원,20241031,,,20241031,20241215
양천구,학원,3000051331,김종길국어논술양천3관학원,서울특별시 양천구 목동동로 67,3층 일부(신정동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,0,110,,Y,,8093,개원,20241031,,,20241031,20260201
양천구,학원,3000051332,김종길국어논술양천2관학원,서울특별시 양천구 목동동로 73,"704호, 1101호, 1104호(신정동, 양지빌딩2)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,0,110,,Y,,8093,개원,20241101,,,20241101,20260201
노원구,학원,3000051334,에이밍수학학원,서울특별시 노원구 동일로197길 23,4층(공릉동),입시.검정 및 보습,보통교과,보습,보습,0,0,,Y,,1853,개원,20241101,,,20241101,20250309
,학원,3000051335,성운보컬알에이치티실용음악학원,서울특별시 마포구 와우산로35길 7,", 2층,3층,4층,5층,6층(서교동)",예능(대),예능(중),음악,음악,768,96,,Y,N,4052,개원,20100902,,99991231,20100902,20250309
강동구,교습소,3000051336,올리브스터디라운지논술교습소,서울특별시 강동구 천중로 264,", 121호(길동,강동 헤리티지 자이)",입시.검정 및 보습,보통교과,"초등논술(4주)(주1회, 회당200분)",보습?논술,0,2,"초등논술(4주)(주1회, 회당200분):150000, 중등논술(4주)(주1회, 회당210분):170000, 고등논술(4주)(주1회, 회당190분):170000",Y,,5346,개원,20241101,,,20241101,20250309
은평구,학원,3000051337,은평뉴타운주니어씨앤씨미술학원,서울특별시 은평구 진관2로 19,", 511호(진관동)",예능(대),,,,0,0,,Y,,3306,개원,20241101,,,20241101,20260614
강동구,학원,3000051339,포티수학학원,서울특별시 강동구 동남로81길 8,4층 (고덕동),입시.검정 및 보습,보통교과,보습,보습,303,101,,Y,N,5226,개원,20241101,,,20241101,20250615
광진구,교습소,3000051340,삼성영어셀레나광장영어교습소,서울특별시 광진구 아차산로 530,"210호,211호(광장동)",입시.검정 및 보습,보통교과,Pre-Level,보습,0,9,"Pre-Level:240000, Basic:250000, Inter:260000, Advanced:270000, Prep:280000, 중등M:320000, 중등T:320000, 초등특강A:100000, Phonics:150000, 초등특강B:150000, 중등특강A:180000, 중등특강B:200000, 중등특강C:220000",Y,,4974,개원,20241104,,,20241104,20251214
강남구,학원,3000051341,책나무도성초점학원,서울특별시 강남구 역삼로52길 14,"(역삼동) 206호, 207호, 208호",입시.검정 및 보습,보통교과,보습?논술,보습?논술,0,0,,Y,,6216,개원,20241104,,,20241104,20250518
서초구,학원,3000051342,클라이매쓰서초고등관학원,서울특별시 서초구 사평대로20길 3,1층(반포동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,0,70,,Y,N,6576,개원,20241101,,,20241101,20251214
동대문구,학원,3000051343,강선자패션디자인학원,서울특별시 동대문구 제기로 46,3층일부(우측) (제기동),직업기술,,,,0,14,,Y,,2478,개원,20241029,,,20241029,20241215
동대문구,학원,3000051345,제니퍼영어수학학원,서울특별시 동대문구 장한로28길 22,2층 (장안동),입시.검정 및 보습,,,,0,70,,Y,,2523,개원,20241029,,,20241029,20241215
동대문구,학원,3000051346,L&S영어학원,서울특별시 동대문구 장한로28길 24,2층 (장안동),입시.검정 및 보습,,,,0,70,,Y,,2523,개원,20241101,,,20241101,20241215
금천구,교습소,3000051347,링키홈영어교습소,서울특별시 금천구 금하로 816,"202호 일부, 203-1호(시흥동,벽산5단지아파트 상가1동)",국제화,외국어,초등 초급 주2회(일85분*주2회*4.2주),실용외국어(유아/초?중?고),0,9,"초등 초급 주2회(일85분*주2회*4.2주):160000, 초등 중급 주3회(일75분*주3회*4.2주):210000, 초등 고급 주4회(일70분*주4회*4.2주):260000, 초등 심화 주5회(일65분*주5회*4.2주):310000",Y,,8646,개원,20241104,,,20241104,20241215
관악구,학원,3000051348,젬(GEM)영어?수학학원,서울특별시 관악구 신림로 128,3층(신림동),입시.검정 및 보습,,,,420,84,,Y,,8838,개원,20241105,,,20241105,20260201
광진구,학원,3000051350,실비아스페인어원격학원,서울특별시 광진구 자양로43길 96,3층(중곡동),국제화,국제,어학(성인),어학(성인),0,0,,Y,,4953,개원,20241105,,,20241105,20251214
송파구,학원,3000051351,문정어썸기타학원,서울특별시 송파구 문정로 9,", 4층 일부(401호)(문정동)",기예(대),기예(중),실용음악(성악),실용음악(성악),570,57,,Y,,5806,개원,20241105,,,20241105,20260426
송파구,교습소,3000051352,햇빛피아노음악교습소,서울특별시 송파구 송이로34길 61,", 1층 일부(문정동)",예능(대),,,,0,0,,Y,,5809,개원,20241105,,,20241105,20241215
서대문구,교습소,3000051354,한우리북아현신촌푸르지오독서토론논술교습소,서울특별시 서대문구 북아현로1길 50,신촌푸르지오 상가2동 1층 일부(201호)(북아현동),입시.검정 및 보습,보통교과,초등논술1,보습?논술,0,4,"초등논술1:124000, 초등논술2:114000, 초등심화논술1:127000, 초등심화논술2:117000, 중등논술1:184000, 중등논술2:154000",Y,,3770,개원,20241105,,,20241105,20260329
강남구,학원,3000051355,돋을볕국어학원,서울특별시 강남구 삼성로71길 20,3층 301호(대치동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,213,71,,Y,,6202,개원,20241104,,,20241104,20250330
노원구,학원,3000051356,언희당국어교육본관학원,서울특별시 노원구 중계로 205,301호 일부(중계동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,0,112,,Y,,1734,개원,20241105,,,20241105,20260802
강남구,학원,3000051357,디케이(DK)엠(M)수학학원,서울특별시 강남구 삼성로63길 7-5,", 2층, 3층(대치동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,376,94,,Y,N,6209,개원,20241105,,,20241105,20241215
강남구,학원,3000051358,플레이스타뮤지컬학원,서울특별시 강남구 언주로 311,", 502호 일부(역삼동)",예능(대),,,,230,46,,Y,,6229,개원,20241105,,,20241105,20250330
양천구,학원,3000051359,보이는그림미술학원,서울특별시 양천구 목동중앙남로 5,3층(목동),예능(대),,,,0,0,,Y,N,7964,개원,20241105,,,20241105,20241215
양천구,학원,3000051360,미래탐구상담센터학원,서울특별시 양천구 목동서로 258,1층 일부(목동),입시.검정 및 보습,,,,0,50,,Y,,8003,개원,20241105,,,20241105,20251005
강동구,학원,3000051361,JJ영어2관학원,서울특별시 강동구 아리수로 427,"701호 (강일동, 강일중앙플라자)",입시.검정 및 보습,보통교과,보습,보습,154,77,,Y,N,5211,개원,20241105,,,20241105,20260301
마포구,학원,3000051362,24/7관리형독서실,서울특별시 마포구 월드컵북로12안길 21,"2,3,4층(성산동)",독서실,,,,119,119,,Y,N,3978,개원,20241104,,,20241104,20250928
은평구,학원,3000051363,리샘영어연구소학원,서울특별시 은평구 은평로 240,"B211호~B213호(응암동,힐스테이트녹번역)",입시.검정 및 보습,보통교과,,보습,0,0,,Y,,3473,개원,20241105,,,20241105,20260816
강북구,학원,3000051365,꿈꾸는미술공간학원,서울특별시 강북구 삼양로93길 3,", 1층 전체 (수유동)",예능(대),,,,141,47,,Y,,1087,개원,20241106,,,20241106,20250413
마포구,교습소,3000051366,미래엔수학마포프레스티지자이수학교습소,서울특별시 마포구 대흥로 164,", 상가F동 1층 102호(염리동,마포프레스티지자이)",입시.검정 및 보습,보통교과,초등수학A,보습,0,5,"초등수학A:128000, 초등수학B:171000, 초등수학C:193000, 초등수학D:214000, 중등수학:289000, 초등수학원데이A:10000, 초등수학원데이B:16000, 중등수학원데이:24000",Y,,4112,개원,20241029,,,20241029,20260301
,학원,3000051367,세그폴트원격학원,서울특별시 송파구 법원로8길 8,1119호(문정동. 문정역2차 SK V1),직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",0,0,,Y,N,5855,개원,20240201,,,20240201,20260426
강서구,학원,3000051368,에센스음악학원,서울특별시 강서구 공항대로71길 31,", 202호(염창동,극동상록수아파트)",예능(대),예능(중),음악,음악,0,0,,Y,N,7559,개원,20241106,,,20241106,20251116
금천구,학원,3000051369,클라라잉글리쉬영어학원,서울특별시 금천구 금하로1길 97,", 2층(독산동)",입시.검정 및 보습,,,,0,67,,Y,,8600,개원,20241106,,,20241106,20250831
구로구,학원,3000051370,한국크리에이터아카데미원격학원,서울특별시 영등포구 선유로23길 11-1,", 4층 일부 (양평동1가, 유로빌딩)",직업기술,컴퓨터,"영상,전자상거래,출판,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",0,999,,Y,N,7272,개원,20241106,,,20241106,20250720
동대문구,교습소,3000051371,강의석수학교습소,서울특별시 동대문구 무학로 69,"202호 (용두동, 이편한세상청계센트럴포레상가동)",입시.검정 및 보습,보통교과,초등수학,보습,0,9,"초등수학:300000, 중등수학:350000, 고등수학:400000, 수능수학:450000",Y,,2587,개원,20241106,,,20241106,20250928
송파구,교습소,3000051372,지니사이언스클럽과학교습소,서울특별시 송파구 마천로8길 3,", 2층(오금동)",입시.검정 및 보습,보통교과,"초등기본(주1회, 회당100분)",보습,0,8,"초등기본(주1회, 회당100분):80000, 초등심화(주1회, 회당150분):120000, 중등기본(주1회, 회당200분):171000, 고등과학기본(주1회, 회당335분):300000, 고등과학심화(주1회, 회당440분):400000",Y,,5659,개원,20241106,,,20241106,20251214
송파구,교습소,3000051373,지구별여행가미술교습소,서울특별시 송파구 위례광장로 188,", 130-1호(장지동, 아이온스퀘어)",예능(대),,,,0,6,,Y,,5849,개원,20241106,,,20241106,20250608
양천구,교습소,3000051374,수학의고수수학교습소,서울특별시 양천구 목동동로 63,", 904호(신정동, 대영프라자)",입시.검정 및 보습,,,,0,8,,Y,,8093,개원,20241107,,,20241107,20241215
은평구,교습소,3000051375,강윤희논술교습소,서울특별시 은평구 불광로2길 7,", 201호(불광동,북한산현대홈타운아파트)",입시.검정 및 보습,보통교과,초등논술,보습?논술,0,5,"초등논술:170000, 중등논술:210000, 고등논술:300000",Y,,3365,개원,20241107,,,20241107,20241215
은평구,교습소,3000051376,은쌤별관수학교습소,서울특별시 은평구 진관3로 21,"101동 215호(진관동,은평뉴타운엘크루)",입시.검정 및 보습,,,,0,8,,Y,,3301,개원,20241107,,,20241107,20241215
강동구,학원,3000051377,엠비씨아카데미뷰티입시학원,서울특별시 강동구 천호대로157길 14,"13층 1301호 일부(천호동, 나비빌딩)",기타(대),기타(중),이?미용,이?미용,60,60,,Y,N,5335,개원,20241107,,,20241107,20250824
강동구,교습소,3000051379,오름논술교습소,서울특별시 강동구 동남로67길 49,", 1층 일부(명일동)",입시.검정 및 보습,,,,0,4,,Y,,5271,개원,20241107,,,20241107,20241215
서초구,학원,3000051380,해피니언아카데미학원,서울특별시 서초구 강남대로99길 19,(잠원동) 3층,직업기술,,,,0,0,,Y,,6526,개원,20241107,,,20241107,20250803
양천구,학원,3000051381,예일아카데미댄스학원,서울특별시 양천구 국회대로10길 16,", 2층(신정동)",예능(대),,,,0,0,,Y,N,7937,개원,20241107,,,20241107,20241215
성북구,학원,3000051383,드림피카소미술학원,서울특별시 성북구 장월로 113,1층 일부 및 2층 일부(장위동),예능(대),,,,357,51,,Y,N,2756,개원,20241106,,,20241106,20241215
동작구,교습소,3000051384,에이펙스(APEX)수학교습소,서울특별시 동작구 등용로 86,2층(대방동),입시.검정 및 보습,보통교과,초등수학1,보습,0,6,"초등수학1:180000, 초등수학2:270000, 중등수학1:300000, 중등수학2:450000, 고등수학1:480000, 고등수학2:430000, 고등수학3:650000",Y,,6933,개원,20241107,,,20241107,20241215
양천구,학원,3000051385,서로뮤지컬학원,서울특별시 양천구 신목로12길 7,", 3층(신정동)",기타(대),,,,0,0,,Y,N,8009,개원,20241107,,,20241107,20241215
양천구,학원,3000051386,와이케이(YK)실용음악학원,서울특별시 양천구 신월로 301,", 3층일부(신정동)",예능(대),,,,0,0,,Y,N,8027,개원,20241107,,,20241107,20250309
송파구,교습소,3000051388,지음음악교습소,서울특별시 송파구 송이로15길 33,", 1층106호(가락동, 가락2차쌍용아파트 상가동)",예능(대),,,,0,0,,Y,,5705,개원,20241107,,,20241107,20250608
서초구,학원,3000051389,옵티마수학전문학원,서울특별시 서초구 동광로 82-1,", 5층(방배동)",입시.검정 및 보습,,,,207,69,,Y,N,6585,개원,20241108,,,20241108,20241215
양천구,교습소,3000051391,레몬아트미술교습소,서울특별시 양천구 목동서로 213,", 207호(목동, 세신비젼프라자)",예능(대),,,,0,0,,Y,,7995,개원,20241108,,,20241108,20241215
종로구,학원,3000051392,포레드뮤지끄(For?t de Musique)학원,서울특별시 종로구 평창문화로 75,", A동 4층 409호 (평창동, 글로리아타운)",예능(대),,,,215,40,,Y,N,3009,개원,20241111,,,20241111,20250518
서초구,학원,3000051394,서초소리공작소발성교정전문학원,서울특별시 서초구 명달로 30,5층(서초동),기예(대),,,,0,0,,Y,,6713,개원,20241108,,,20241108,20250518
마포구,교습소,3000051395,지니피아노음악교습소,서울특별시 마포구 큰우물로 26,", 1층 102호(용강동,래미안아파트 상가동)",예능(대),,,,0,7,,Y,,4160,개원,20241104,,,20241104,20241215
강남구,학원,3000051396,세이노영재특목관학원,서울특별시 강남구 도곡로 511,", 3층(대치동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,268,134,,Y,N,6191,개원,20241111,,,20241111,20260607
강남구,교습소,3000051397,재미있는역사미술교습소,서울특별시 강남구 선릉로 225,", 1층 120호(도곡동)",예능(대),,,,0,6,,Y,,6276,개원,20241111,,,20241111,20241215
은평구,교습소,3000051398,어뮤즈음악교습소,서울특별시 은평구 백련산로 38,", 상가동3 B2층 119호(응암동,백련산 힐스테이트2차)",예능(대),예능(중),피아노초급(바이엘),음악,0,0,"피아노초급(바이엘):180000, 피아노중급1(체르니100):190000, 피아노중급2(체르니30):200000, 피아노고급1(체르니40):230000, 피아노고급2(체르니50):270000, 피아노초급1:80000, 피아노초급2:140000, 피아노초급3:160000, 피아노초급4:180000, 피아노중급1:80000, 피아노중급2:150000, 피아노중급3:170000, 피아노중급4:190000, 피아노고급1:100000, 피아노고급2:160000, 피아노고급3:190000, 피아노고급4:230000",Y,,3477,개원,20241111,,,20241111,20260329
강남구,학원,3000051399,클라우드클릭미술학원,서울특별시 강남구 선릉로72길 8,5층(대치동),예능(대),예능(중),미술,미술,0,0,,Y,,6199,개원,20241111,,,20241111,20260301
강남구,학원,3000051400,대치델탑수학학원,서울특별시 강남구 역삼로77길 2,1층(대치동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,0,100,,Y,N,6195,개원,20241108,,,20241108,20250803
강동구,교습소,3000051401,공부습관키(Key)수학교습소,서울특별시 강동구 양재대로114길 30,", 1층 일부(길동)",입시.검정 및 보습,보통교과,"초등수학A반(주5회, 회90분)",보습,0,8,"초등수학A반(주5회, 회90분):250000, 초등수학B반(주5회, 회90분):250000, 초등수학C반(주5회, 회90분):300000, 중등수학A(4.2주)(주5회, 회당90분):350000",Y,,5351,개원,20241111,,,20241111,20250601
구로구,학원,3000051402,수학의힘신도림캠퍼스학원,서울특별시 구로구 경인로59길 8,"609호 일부, 610호 (신도림동, 태영프라자)",입시.검정 및 보습,,,,0,74,,Y,,8210,개원,20241106,,,20241106,20250112
양천구,학원,3000051403,몰입코칭해빗클럽학원,서울특별시 양천구 목동서로 349,"1414호(신정동, 센트럴프라자)",입시.검정 및 보습,보통교과,보습,보습,36,36,,Y,,8095,개원,20241111,,,20241111,20260201
