연도,GRID_CD,STAT_CODE,POP
2024,다라4299,to_in_001,5
2024,다라4300,to_in_001,78
2024,다라4301,to_in_001,13
2024,다라4304,to_in_001,108
2024,다라4305,to_in_001,33
2024,다라4307,to_in_001,113
2024,다라4308,to_in_001,63
2024,다라4309,to_in_001,53
2024,다라4310,to_in_001,263
2024,다라4311,to_in_001,567
2024,다라4312,to_in_001,138
2024,다라4313,to_in_001,53
2024,다라4314,to_in_001,13
2024,다라4315,to_in_001,13
2024,다라4318,to_in_001,48
2024,다라4319,to_in_001,53
2024,다라4320,to_in_001,38
2024,다라4323,to_in_001,8
2024,다라4325,to_in_001,5
2024,다라4327,to_in_001,8
2024,다라4328,to_in_001,143
2024,다라4329,to_in_001,58
2024,다라4330,to_in_001,73
2024,다라4331,to_in_001,93
2024,다라4332,to_in_001,5
2024,다라4333,to_in_001,48
2024,다라4334,to_in_001,108
2024,다라4335,to_in_001,8
2024,다라4340,to_in_001,5
2024,다라4343,to_in_001,5
2024,다라4344,to_in_001,8
2024,다라4345,to_in_001,23
2024,다라4346,to_in_001,13
2024,다라4347,to_in_001,13
2024,다라4348,to_in_001,8
2024,다라4349,to_in_001,8
2024,다라4350,to_in_001,5
2024,다라4351,to_in_001,5
2024,다라4352,to_in_001,8
2024,다라4356,to_in_001,53
2024,다라4357,to_in_001,93
2024,다라4358,to_in_001,8
2024,다라4359,to_in_001,5
2024,다라4360,to_in_001,13
2024,다라4362,to_in_001,8
2024,다라4363,to_in_001,8
2024,다라4364,to_in_001,123
2024,다라4365,to_in_001,79
2024,다라4366,to_in_001,78
2024,다라4367,to_in_001,98
2024,다라4368,to_in_001,48
2024,다라4370,to_in_001,13
2024,다라4371,to_in_001,13
2024,다라4372,to_in_001,5
2024,다라4373,to_in_001,8
2024,다라4374,to_in_001,5
2024,다라4375,to_in_001,0
2024,다라4376,to_in_001,28
2024,다라4377,to_in_001,5
2024,다라4378,to_in_001,8064
2024,다라4379,to_in_001,1423
2024,다라4380,to_in_001,10080
2024,다라4381,to_in_001,14197
2024,다라4382,to_in_001,10350
2024,다라4383,to_in_001,18407
2024,다라4384,to_in_001,11500
2024,다라4385,to_in_001,6108
2024,다라4386,to_in_001,11242
2024,다라4387,to_in_001,8572
2024,다라4388,to_in_001,1198
2024,다라4389,to_in_001,1959
2024,다라4390,to_in_001,12982
2024,다라4391,to_in_001,13348
2024,다라4392,to_in_001,90
2024,다라4393,to_in_001,98
2024,다라4394,to_in_001,63
2024,다라4395,to_in_001,118
2024,다라4396,to_in_001,273
2024,다라4397,to_in_001,63
2024,다라4398,to_in_001,337
2024,다라4399,to_in_001,83
2024,다라4400,to_in_001,173
2024,다라4409,to_in_001,5
2024,다라4410,to_in_001,38
2024,다라4411,to_in_001,153
2024,다라4412,to_in_001,138
2024,다라4413,to_in_001,5
2024,다라4414,to_in_001,5
2024,다라4417,to_in_001,8
2024,다라4418,to_in_001,33
2024,다라4419,to_in_001,5
2024,다라4420,to_in_001,53
2024,다라4421,to_in_001,13
2024,다라4422,to_in_001,5
2024,다라4423,to_in_001,83
2024,다라4424,to_in_001,33
2024,다라4425,to_in_001,5
2024,다라4426,to_in_001,5
2024,다라4427,to_in_001,5
2024,다라4428,to_in_001,38
2024,다라4429,to_in_001,48
2024,다라4430,to_in_001,168
2024,다라4431,to_in_001,445
2024,다라4432,to_in_001,73
2024,다라4433,to_in_001,83
2024,다라4434,to_in_001,63
2024,다라4435,to_in_001,103
2024,다라4436,to_in_001,68
2024,다라4437,to_in_001,48
2024,다라4438,to_in_001,5
2024,다라4439,to_in_001,28
2024,다라4440,to_in_001,18
2024,다라4446,to_in_001,23
2024,다라4447,to_in_001,38
2024,다라4448,to_in_001,13
2024,다라4451,to_in_001,18
2024,다라4452,to_in_001,5
2024,다라4454,to_in_001,0
2024,다라4455,to_in_001,5
2024,다라4456,to_in_001,8
2024,다라4458,to_in_001,23
2024,다라4459,to_in_001,38
2024,다라4460,to_in_001,78
2024,다라4461,to_in_001,103
2024,다라4462,to_in_001,33
2024,다라4463,to_in_001,93
2024,다라4464,to_in_001,13
2024,다라4465,to_in_001,93
2024,다라4466,to_in_001,68
2024,다라4467,to_in_001,63
2024,다라4468,to_in_001,43
2024,다라4469,to_in_001,13
2024,다라4473,to_in_001,13
2024,다라4474,to_in_001,23
2024,다라4477,to_in_001,5
2024,다라4478,to_in_001,6777
2024,다라4479,to_in_001,3171
2024,다라4480,to_in_001,6439
2024,다라4481,to_in_001,9795
2024,다라4482,to_in_001,9219
2024,다라4483,to_in_001,14320
2024,다라4484,to_in_001,11965
2024,다라4485,to_in_001,8310
2024,다라4486,to_in_001,11639
2024,다라4487,to_in_001,15404
2024,다라4488,to_in_001,15482
2024,다라4489,to_in_001,1407
2024,다라4490,to_in_001,6722
2024,다라4491,to_in_001,796
2024,다라4492,to_in_001,255
2024,다라4493,to_in_001,128
2024,다라4494,to_in_001,43
2024,다라4495,to_in_001,43
2024,다라4496,to_in_001,83
2024,다라4497,to_in_001,256
2024,다라4498,to_in_001,813
2024,다라4499,to_in_001,108
2024,다라4500,to_in_001,113
2024,다라4507,to_in_001,5
2024,다라4508,to_in_001,23
2024,다라4509,to_in_001,123
2024,다라4510,to_in_001,23
2024,다라4511,to_in_001,13
2024,다라4512,to_in_001,98
2024,다라4513,to_in_001,5
2024,다라4517,to_in_001,0
2024,다라4518,to_in_001,13
2024,다라4519,to_in_001,63
2024,다라4520,to_in_001,108
2024,다라4523,to_in_001,5
2024,다라4524,to_in_001,88
2024,다라4525,to_in_001,138
2024,다라4526,to_in_001,8
2024,다라4529,to_in_001,0
2024,다라4530,to_in_001,298
2024,다라4531,to_in_001,2890
2024,다라4532,to_in_001,3434
2024,다라4533,to_in_001,128
2024,다라4534,to_in_001,18
2024,다라4535,to_in_001,18
2024,다라4536,to_in_001,168
2024,다라4537,to_in_001,18
2024,다라4538,to_in_001,8
2024,다라4539,to_in_001,123
2024,다라4540,to_in_001,5
2024,다라4541,to_in_001,0
2024,다라4543,to_in_001,5
2024,다라4548,to_in_001,8
2024,다라4549,to_in_001,28
2024,다라4553,to_in_001,13
2024,다라4554,to_in_001,8
2024,다라4555,to_in_001,13
2024,다라4557,to_in_001,73
2024,다라4558,to_in_001,8
2024,다라4559,to_in_001,58
2024,다라4560,to_in_001,88
2024,다라4561,to_in_001,38
2024,다라4562,to_in_001,38
2024,다라4565,to_in_001,23
2024,다라4566,to_in_001,113
2024,다라4567,to_in_001,93
2024,다라4568,to_in_001,178
2024,다라4569,to_in_001,53
2024,다라4570,to_in_001,53
2024,다라4571,to_in_001,48
2024,다라4572,to_in_001,83
2024,다라4573,to_in_001,5
2024,다라4574,to_in_001,18
2024,다라4575,to_in_001,0
2024,다라4576,to_in_001,5
2024,다라4577,to_in_001,93
2024,다라4578,to_in_001,2082
2024,다라4579,to_in_001,9349
2024,다라4580,to_in_001,14820
2024,다라4581,to_in_001,13817
2024,다라4582,to_in_001,17758
2024,다라4583,to_in_001,9690
2024,다라4584,to_in_001,13164
2024,다라4585,to_in_001,9478
2024,다라4586,to_in_001,8621
2024,다라4587,to_in_001,16925
2024,다라4588,to_in_001,14043
2024,다라4589,to_in_001,10033
2024,다라4590,to_in_001,17154
2024,다라4591,to_in_001,2491
2024,다라4592,to_in_001,97
2024,다라4593,to_in_001,353
2024,다라4594,to_in_001,194
2024,다라4595,to_in_001,88
2024,다라4596,to_in_001,403
2024,다라4597,to_in_001,263
2024,다라4598,to_in_001,183
2024,다라4599,to_in_001,88
2024,다라4600,to_in_001,0
2024,다라4608,to_in_001,118
2024,다라4609,to_in_001,8
2024,다라4610,to_in_001,8
2024,다라4611,to_in_001,5
2024,다라4612,to_in_001,208
2024,다라4618,to_in_001,38
2024,다라4619,to_in_001,43
2024,다라4620,to_in_001,38
2024,다라4621,to_in_001,18
2024,다라4622,to_in_001,18
2024,다라4623,to_in_001,118
2024,다라4624,to_in_001,198
2024,다라4625,to_in_001,63
2024,다라4626,to_in_001,8
2024,다라4628,to_in_001,13
2024,다라4629,to_in_001,43
2024,다라4630,to_in_001,128
2024,다라4631,to_in_001,1293
2024,다라4632,to_in_001,2917
2024,다라4633,to_in_001,98
2024,다라4634,to_in_001,126
2024,다라4635,to_in_001,33
2024,다라4636,to_in_001,53
2024,다라4637,to_in_001,63
2024,다라4638,to_in_001,108
2024,다라4644,to_in_001,13
2024,다라4646,to_in_001,43
2024,다라4647,to_in_001,5
2024,다라4648,to_in_001,33
2024,다라4649,to_in_001,18
2024,다라4650,to_in_001,5
2024,다라4655,to_in_001,5
2024,다라4656,to_in_001,0
2024,다라4658,to_in_001,63
2024,다라4659,to_in_001,23
2024,다라4660,to_in_001,23
2024,다라4662,to_in_001,5
2024,다라4665,to_in_001,123
2024,다라4666,to_in_001,218
2024,다라4667,to_in_001,104
2024,다라4668,to_in_001,227
2024,다라4669,to_in_001,273
2024,다라4670,to_in_001,58
2024,다라4671,to_in_001,13
2024,다라4672,to_in_001,8
2024,다라4673,to_in_001,286
2024,다라4674,to_in_001,8
2024,다라4675,to_in_001,83
2024,다라4678,to_in_001,316
2024,다라4679,to_in_001,1437
2024,다라4680,to_in_001,11008
2024,다라4681,to_in_001,25172
2024,다라4682,to_in_001,12839
2024,다라4683,to_in_001,7581
2024,다라4684,to_in_001,10730
2024,다라4685,to_in_001,7981
2024,다라4686,to_in_001,16568
2024,다라4687,to_in_001,10098
2024,다라4688,to_in_001,6871
2024,다라4689,to_in_001,58
2024,다라4690,to_in_001,78
2024,다라4693,to_in_001,13
2024,다라4694,to_in_001,173
2024,다라4695,to_in_001,5
2024,다라4697,to_in_001,58
2024,다라4698,to_in_001,113
2024,다라4699,to_in_001,544
2024,다라4706,to_in_001,218
2024,다라4707,to_in_001,68
2024,다라4708,to_in_001,63
2024,다라4709,to_in_001,5
2024,다라4710,to_in_001,103
2024,다라4711,to_in_001,43
2024,다라4712,to_in_001,63
2024,다라4717,to_in_001,38
2024,다라4718,to_in_001,58
2024,다라4719,to_in_001,108
2024,다라4720,to_in_001,13
2024,다라4721,to_in_001,5
2024,다라4723,to_in_001,28
2024,다라4724,to_in_001,68
2024,다라4725,to_in_001,43
2024,다라4726,to_in_001,53
2024,다라4728,to_in_001,13
2024,다라4730,to_in_001,251
2024,다라4731,to_in_001,99
2024,다라4732,to_in_001,228
2024,다라4733,to_in_001,79
2024,다라4734,to_in_001,28
2024,다라4735,to_in_001,5
2024,다라4736,to_in_001,5
2024,다라4737,to_in_001,73
2024,다라4738,to_in_001,63
2024,다라4739,to_in_001,23
2024,다라4743,to_in_001,13
2024,다라4744,to_in_001,18
2024,다라4745,to_in_001,58
2024,다라4746,to_in_001,113
2024,다라4750,to_in_001,8
2024,다라4754,to_in_001,5
2024,다라4758,to_in_001,5
2024,다라4759,to_in_001,158
2024,다라4760,to_in_001,48
2024,다라4761,to_in_001,23
2024,다라4762,to_in_001,5
2024,다라4763,to_in_001,5
2024,다라4764,to_in_001,8
2024,다라4765,to_in_001,8
2024,다라4766,to_in_001,129
2024,다라4767,to_in_001,66
2024,다라4768,to_in_001,108
2024,다라4769,to_in_001,88
2024,다라4770,to_in_001,8
2024,다라4772,to_in_001,13
2024,다라4773,to_in_001,5
2024,다라4776,to_in_001,5
2024,다라4777,to_in_001,38
2024,다라4778,to_in_001,8
2024,다라4779,to_in_001,48
2024,다라4780,to_in_001,5227
2024,다라4781,to_in_001,7366
2024,다라4782,to_in_001,10080
2024,다라4783,to_in_001,4934
2024,다라4784,to_in_001,13559
2024,다라4785,to_in_001,13173
2024,다라4786,to_in_001,14171
2024,다라4787,to_in_001,22416
2024,다라4788,to_in_001,10995
2024,다라4790,to_in_001,8
2024,다라4791,to_in_001,58
2024,다라4794,to_in_001,271
2024,다라4795,to_in_001,178
2024,다라4796,to_in_001,143
2024,다라4797,to_in_001,103
2024,다라4798,to_in_001,88
2024,다라4799,to_in_001,308
2024,다라4800,to_in_001,5
2024,다라4801,to_in_001,73
2024,다라4806,to_in_001,13
2024,다라4807,to_in_001,73
2024,다라4808,to_in_001,28
2024,다라4809,to_in_001,361
2024,다라4810,to_in_001,253
2024,다라4811,to_in_001,5
2024,다라4812,to_in_001,8
2024,다라4813,to_in_001,188
2024,다라4814,to_in_001,5
2024,다라4816,to_in_001,8
2024,다라4817,to_in_001,68
2024,다라4818,to_in_001,855
2024,다라4819,to_in_001,123
2024,다라4820,to_in_001,28
2024,다라4821,to_in_001,28
2024,다라4822,to_in_001,5
2024,다라4823,to_in_001,68
2024,다라4824,to_in_001,5
2024,다라4825,to_in_001,58
2024,다라4826,to_in_001,33
2024,다라4827,to_in_001,58
2024,다라4831,to_in_001,23
2024,다라4832,to_in_001,168
2024,다라4833,to_in_001,18
2024,다라4834,to_in_001,33
2024,다라4835,to_in_001,8
2024,다라4836,to_in_001,43
2024,다라4837,to_in_001,18
2024,다라4838,to_in_001,33
2024,다라4839,to_in_001,8
2024,다라4840,to_in_001,8
2024,다라4843,to_in_001,5
2024,다라4844,to_in_001,43
2024,다라4845,to_in_001,68
2024,다라4846,to_in_001,8
2024,다라4847,to_in_001,5
2024,다라4848,to_in_001,5
2024,다라4849,to_in_001,5
2024,다라4850,to_in_001,5
2024,다라4851,to_in_001,33
2024,다라4852,to_in_001,8
2024,다라4853,to_in_001,33
2024,다라4854,to_in_001,18
2024,다라4857,to_in_001,13
2024,다라4858,to_in_001,113
2024,다라4859,to_in_001,48
2024,다라4860,to_in_001,13
2024,다라4861,to_in_001,63
2024,다라4862,to_in_001,38
2024,다라4863,to_in_001,8
2024,다라4866,to_in_001,68
2024,다라4867,to_in_001,143
2024,다라4868,to_in_001,83
2024,다라4869,to_in_001,118
2024,다라4870,to_in_001,88
2024,다라4871,to_in_001,138
2024,다라4873,to_in_001,113
2024,다라4876,to_in_001,8
2024,다라4877,to_in_001,763
2024,다라4878,to_in_001,3063
2024,다라4879,to_in_001,253
2024,다라4880,to_in_001,3497
2024,다라4881,to_in_001,11644
2024,다라4882,to_in_001,5326
2024,다라4883,to_in_001,5695
2024,다라4884,to_in_001,11968
2024,다라4885,to_in_001,17432
2024,다라4886,to_in_001,16240
2024,다라4887,to_in_001,17027
2024,다라4888,to_in_001,3416
2024,다라4889,to_in_001,13
2024,다라4890,to_in_001,5
2024,다라4891,to_in_001,245
2024,다라4894,to_in_001,5
2024,다라4895,to_in_001,464
2024,다라4896,to_in_001,53
2024,다라4897,to_in_001,153
2024,다라4898,to_in_001,8
2024,다라4899,to_in_001,198
2024,다라4901,to_in_001,63
2024,다라4902,to_in_001,23
2024,다라4907,to_in_001,38
2024,다라4909,to_in_001,53
2024,다라4910,to_in_001,163
2024,다라4913,to_in_001,13
2024,다라4914,to_in_001,153
2024,다라4915,to_in_001,128
2024,다라4916,to_in_001,78
2024,다라4917,to_in_001,78
2024,다라4918,to_in_001,28
2024,다라4919,to_in_001,58
2024,다라4920,to_in_001,5
2024,다라4922,to_in_001,5
2024,다라4923,to_in_001,88
2024,다라4924,to_in_001,38
2024,다라4925,to_in_001,28
2024,다라4926,to_in_001,113
2024,다라4927,to_in_001,63
2024,다라4928,to_in_001,5
2024,다라4930,to_in_001,43
2024,다라4931,to_in_001,158
2024,다라4932,to_in_001,13
2024,다라4933,to_in_001,8
2024,다라4934,to_in_001,28
2024,다라4936,to_in_001,5
2024,다라4937,to_in_001,43
2024,다라4938,to_in_001,28
2024,다라4939,to_in_001,13
2024,다라4940,to_in_001,18
2024,다라4941,to_in_001,8
2024,다라4942,to_in_001,8
2024,다라4943,to_in_001,8
2024,다라4944,to_in_001,58
2024,다라4945,to_in_001,108
2024,다라4946,to_in_001,8
2024,다라4950,to_in_001,8
2024,다라4951,to_in_001,18
2024,다라4952,to_in_001,5
2024,다라4954,to_in_001,43
2024,다라4958,to_in_001,8
2024,다라4959,to_in_001,73
2024,다라4960,to_in_001,5
2024,다라4961,to_in_001,23
2024,다라4962,to_in_001,68
2024,다라4963,to_in_001,13
2024,다라4964,to_in_001,5
2024,다라4965,to_in_001,48
2024,다라4966,to_in_001,5
2024,다라4967,to_in_001,65
2024,다라4968,to_in_001,48
2024,다라4969,to_in_001,5
2024,다라4970,to_in_001,73
2024,다라4971,to_in_001,93
2024,다라4972,to_in_001,48
2024,다라4973,to_in_001,38
2024,다라4974,to_in_001,23
2024,다라4975,to_in_001,5
2024,다라4977,to_in_001,2168
2024,다라4978,to_in_001,73
2024,다라4980,to_in_001,13
2024,다라4981,to_in_001,687
2024,다라4982,to_in_001,3588
2024,다라4983,to_in_001,183
2024,다라4984,to_in_001,73
2024,다라4985,to_in_001,332
2024,다라4986,to_in_001,13
2024,다라4987,to_in_001,559
2024,다라4989,to_in_001,13
2024,다라4990,to_in_001,223
2024,다라4991,to_in_001,79
2024,다라4992,to_in_001,273
2024,다라4993,to_in_001,48
2024,다라4994,to_in_001,13
2024,다라4995,to_in_001,88
2024,다라4996,to_in_001,5
2024,다라4997,to_in_001,28
2024,다라4998,to_in_001,183
2024,다라4999,to_in_001,78
2024,다라5006,to_in_001,8
2024,다라5007,to_in_001,63
2024,다라5008,to_in_001,33
2024,다라5009,to_in_001,58
2024,다라5010,to_in_001,124
2024,다라5011,to_in_001,8
2024,다라5012,to_in_001,5
2024,다라5013,to_in_001,13
2024,다라5014,to_in_001,303
2024,다라5015,to_in_001,33
2024,다라5016,to_in_001,88
2024,다라5017,to_in_001,48
2024,다라5018,to_in_001,28
2024,다라5019,to_in_001,23
2024,다라5020,to_in_001,88
2024,다라5023,to_in_001,8
2024,다라5025,to_in_001,33
2024,다라5026,to_in_001,98
2024,다라5027,to_in_001,93
2024,다라5028,to_in_001,18
2024,다라5029,to_in_001,133
2024,다라5030,to_in_001,103
2024,다라5031,to_in_001,173
2024,다라5033,to_in_001,18
2024,다라5034,to_in_001,23
2024,다라5035,to_in_001,53
2024,다라5036,to_in_001,8
2024,다라5037,to_in_001,43
2024,다라5038,to_in_001,73
2024,다라5040,to_in_001,8
2024,다라5041,to_in_001,18
2024,다라5042,to_in_001,5
2024,다라5043,to_in_001,88
2024,다라5044,to_in_001,33
2024,다라5045,to_in_001,53
2024,다라5046,to_in_001,28
2024,다라5048,to_in_001,13
2024,다라5049,to_in_001,18
2024,다라5051,to_in_001,8
2024,다라5053,to_in_001,5
2024,다라5054,to_in_001,53
2024,다라5055,to_in_001,8
2024,다라5056,to_in_001,8
2024,다라5058,to_in_001,0
2024,다라5059,to_in_001,13
2024,다라5060,to_in_001,78
2024,다라5061,to_in_001,259
2024,다라5062,to_in_001,128
2024,다라5063,to_in_001,73
2024,다라5065,to_in_001,890
2024,다라5066,to_in_001,922
2024,다라5067,to_in_001,38
2024,다라5068,to_in_001,292
2024,다라5069,to_in_001,113
2024,다라5070,to_in_001,169
2024,다라5071,to_in_001,23
2024,다라5072,to_in_001,155
2024,다라5073,to_in_001,2072
2024,다라5074,to_in_001,5
2024,다라5075,to_in_001,0
2024,다라5077,to_in_001,2129
2024,다라5079,to_in_001,5
2024,다라5080,to_in_001,13
2024,다라5081,to_in_001,18
2024,다라5082,to_in_001,296
2024,다라5083,to_in_001,5
2024,다라5086,to_in_001,98
2024,다라5088,to_in_001,40
2024,다라5089,to_in_001,233
2024,다라5090,to_in_001,113
2024,다라5091,to_in_001,70
2024,다라5092,to_in_001,5
2024,다라5093,to_in_001,244
2024,다라5094,to_in_001,188
2024,다라5095,to_in_001,148
2024,다라5096,to_in_001,118
2024,다라5097,to_in_001,158
2024,다라5098,to_in_001,214
2024,다라5099,to_in_001,108
2024,다라5107,to_in_001,63
2024,다라5108,to_in_001,13
2024,다라5109,to_in_001,158
2024,다라5110,to_in_001,258
2024,다라5112,to_in_001,23
2024,다라5113,to_in_001,194
2024,다라5114,to_in_001,13
2024,다라5116,to_in_001,23
2024,다라5117,to_in_001,113
2024,다라5118,to_in_001,38
2024,다라5119,to_in_001,68
2024,다라5120,to_in_001,23
2024,다라5121,to_in_001,58
2024,다라5122,to_in_001,18
2024,다라5124,to_in_001,28
2024,다라5125,to_in_001,18
2024,다라5126,to_in_001,63
2024,다라5127,to_in_001,58
2024,다라5128,to_in_001,118
2024,다라5129,to_in_001,88
2024,다라5130,to_in_001,28
2024,다라5131,to_in_001,18
2024,다라5136,to_in_001,18
2024,다라5137,to_in_001,5
2024,다라5138,to_in_001,5
2024,다라5140,to_in_001,18
2024,다라5141,to_in_001,58
2024,다라5142,to_in_001,278
2024,다라5143,to_in_001,23
2024,다라5144,to_in_001,28
2024,다라5145,to_in_001,23
2024,다라5146,to_in_001,5
2024,다라5147,to_in_001,8
2024,다라5149,to_in_001,18
2024,다라5152,to_in_001,5
2024,다라5153,to_in_001,228
2024,다라5155,to_in_001,63
2024,다라5156,to_in_001,73
2024,다라5157,to_in_001,13
2024,다라5158,to_in_001,0
2024,다라5160,to_in_001,23
2024,다라5161,to_in_001,79
2024,다라5162,to_in_001,48
2024,다라5163,to_in_001,28
2024,다라5164,to_in_001,58
2024,다라5165,to_in_001,118
2024,다라5166,to_in_001,5
2024,다라5167,to_in_001,63
2024,다라5168,to_in_001,123
2024,다라5170,to_in_001,78
2024,다라5171,to_in_001,312
2024,다라5172,to_in_001,93
2024,다라5173,to_in_001,1350
2024,다라5175,to_in_001,83
2024,다라5176,to_in_001,63
2024,다라5177,to_in_001,93
2024,다라5178,to_in_001,24
2024,다라5180,to_in_001,0
2024,다라5181,to_in_001,14
2024,다라5184,to_in_001,63
2024,다라5186,to_in_001,188
2024,다라5188,to_in_001,43
2024,다라5189,to_in_001,0
2024,다라5190,to_in_001,8
2024,다라5191,to_in_001,178
2024,다라5192,to_in_001,139
2024,다라5193,to_in_001,38
2024,다라5194,to_in_001,98
2024,다라5195,to_in_001,75
2024,다라5196,to_in_001,93
2024,다라5197,to_in_001,178
2024,다라5198,to_in_001,138
2024,다라5199,to_in_001,249
2024,다라5216,to_in_001,63
2024,다라5217,to_in_001,63
2024,다라5218,to_in_001,18
2024,다라5219,to_in_001,63
2024,다라5220,to_in_001,83
2024,다라5221,to_in_001,48
2024,다라5222,to_in_001,8
2024,다라5223,to_in_001,5
2024,다라5224,to_in_001,18
2024,다라5225,to_in_001,23
2024,다라5226,to_in_001,53
2024,다라5227,to_in_001,102
2024,다라5228,to_in_001,48
2024,다라5229,to_in_001,48
2024,다라5230,to_in_001,18
2024,다라5236,to_in_001,5
2024,다라5238,to_in_001,8
2024,다라5240,to_in_001,18
2024,다라5241,to_in_001,13
2024,다라5242,to_in_001,88
2024,다라5243,to_in_001,33
2024,다라5244,to_in_001,43
2024,다라5245,to_in_001,0
2024,다라5246,to_in_001,38
2024,다라5247,to_in_001,8
2024,다라5248,to_in_001,33
2024,다라5249,to_in_001,5
2024,다라5250,to_in_001,5
2024,다라5252,to_in_001,13
2024,다라5253,to_in_001,13
2024,다라5254,to_in_001,43
2024,다라5255,to_in_001,13
2024,다라5256,to_in_001,53
2024,다라5257,to_in_001,53
2024,다라5259,to_in_001,78
2024,다라5260,to_in_001,13
2024,다라5261,to_in_001,114
2024,다라5262,to_in_001,83
2024,다라5264,to_in_001,83
2024,다라5265,to_in_001,23
2024,다라5266,to_in_001,13
2024,다라5268,to_in_001,5
2024,다라5269,to_in_001,0
2024,다라5270,to_in_001,23
2024,다라5271,to_in_001,268
2024,다라5272,to_in_001,13
2024,다라5273,to_in_001,9630
2024,다라5274,to_in_001,2990
2024,다라5275,to_in_001,33
2024,다라5276,to_in_001,0
2024,다라5283,to_in_001,5
2024,다라5285,to_in_001,63
2024,다라5288,to_in_001,13
2024,다라5289,to_in_001,63
2024,다라5290,to_in_001,248
2024,다라5291,to_in_001,143
2024,다라5292,to_in_001,398
2024,다라5293,to_in_001,88
2024,다라5294,to_in_001,203
2024,다라5295,to_in_001,8
2024,다라5296,to_in_001,0
2024,다라5297,to_in_001,63
2024,다라5298,to_in_001,23
2024,다라5299,to_in_001,93
2024,다라5316,to_in_001,8
2024,다라5317,to_in_001,5
2024,다라5318,to_in_001,5
2024,다라5319,to_in_001,53
2024,다라5320,to_in_001,8
2024,다라5321,to_in_001,13
2024,다라5322,to_in_001,38
2024,다라5323,to_in_001,78
2024,다라5324,to_in_001,5
2024,다라5325,to_in_001,13
2024,다라5326,to_in_001,43
2024,다라5327,to_in_001,43
2024,다라5330,to_in_001,5
2024,다라5331,to_in_001,5
2024,다라5334,to_in_001,13
2024,다라5337,to_in_001,8
2024,다라5338,to_in_001,58
2024,다라5339,to_in_001,133
2024,다라5340,to_in_001,58
2024,다라5341,to_in_001,68
2024,다라5342,to_in_001,23
2024,다라5343,to_in_001,43
2024,다라5344,to_in_001,5
2024,다라5345,to_in_001,83
2024,다라5346,to_in_001,33
2024,다라5350,to_in_001,23
2024,다라5351,to_in_001,13
2024,다라5352,to_in_001,5
2024,다라5353,to_in_001,8
2024,다라5354,to_in_001,133
2024,다라5355,to_in_001,123
2024,다라5356,to_in_001,243
2024,다라5357,to_in_001,68
2024,다라5358,to_in_001,58
2024,다라5359,to_in_001,63
2024,다라5360,to_in_001,13
2024,다라5361,to_in_001,38
2024,다라5363,to_in_001,13
2024,다라5364,to_in_001,53
2024,다라5365,to_in_001,5
2024,다라5366,to_in_001,8
2024,다라5367,to_in_001,89
2024,다라5368,to_in_001,5
2024,다라5370,to_in_001,8
2024,다라5371,to_in_001,18
2024,다라5372,to_in_001,252
2024,다라5373,to_in_001,6606
2024,다라5374,to_in_001,11150
2024,다라5375,to_in_001,283
2024,다라5376,to_in_001,63
2024,다라5378,to_in_001,18
2024,다라5379,to_in_001,5
2024,다라5383,to_in_001,28
2024,다라5387,to_in_001,18
2024,다라5388,to_in_001,8
2024,다라5389,to_in_001,18
2024,다라5390,to_in_001,143
2024,다라5391,to_in_001,98
2024,다라5392,to_in_001,188
2024,다라5393,to_in_001,158
2024,다라5394,to_in_001,158
2024,다라5395,to_in_001,68
2024,다라5396,to_in_001,33
2024,다라5397,to_in_001,118
2024,다라5398,to_in_001,83
2024,다라5399,to_in_001,238
2024,다라5418,to_in_001,13
2024,다라5419,to_in_001,88
2024,다라5423,to_in_001,43
2024,다라5425,to_in_001,18
2024,다라5426,to_in_001,23
2024,다라5427,to_in_001,5
2024,다라5428,to_in_001,83
2024,다라5433,to_in_001,43
2024,다라5434,to_in_001,78
2024,다라5435,to_in_001,28
2024,다라5436,to_in_001,8
2024,다라5437,to_in_001,5
2024,다라5438,to_in_001,48
2024,다라5439,to_in_001,33
2024,다라5440,to_in_001,53
2024,다라5442,to_in_001,38
2024,다라5443,to_in_001,13
2024,다라5444,to_in_001,13
2024,다라5445,to_in_001,18
2024,다라5446,to_in_001,13
2024,다라5447,to_in_001,28
2024,다라5448,to_in_001,8
2024,다라5450,to_in_001,28
2024,다라5451,to_in_001,23
2024,다라5452,to_in_001,38
2024,다라5453,to_in_001,33
2024,다라5454,to_in_001,13
2024,다라5456,to_in_001,33
2024,다라5458,to_in_001,63
2024,다라5459,to_in_001,28
2024,다라5461,to_in_001,5
2024,다라5462,to_in_001,0
2024,다라5463,to_in_001,13
2024,다라5464,to_in_001,123
2024,다라5465,to_in_001,88
2024,다라5466,to_in_001,33
2024,다라5467,to_in_001,8
2024,다라5469,to_in_001,8
2024,다라5470,to_in_001,8
2024,다라5471,to_in_001,88
2024,다라5472,to_in_001,156
2024,다라5473,to_in_001,125
2024,다라5474,to_in_001,1284
2024,다라5475,to_in_001,123
2024,다라5476,to_in_001,5
2024,다라5477,to_in_001,28
2024,다라5478,to_in_001,53
2024,다라5486,to_in_001,133
2024,다라5487,to_in_001,123
2024,다라5488,to_in_001,18
2024,다라5489,to_in_001,5
2024,다라5490,to_in_001,143
2024,다라5491,to_in_001,48
2024,다라5492,to_in_001,178
2024,다라5493,to_in_001,118
2024,다라5494,to_in_001,163
